deliverCount,workYear,salaryMin,financeStage,pvScore,city,companyLogo,district,industryField,education,createTime,companySize,positionName,companyName,jobNature,companyLabelList,positionId,salaryAvg,salaryMax,showCount,positionType,positionAdvantage
7,1-3年,10,成长型(B轮),97.38598992045736,上海,image1/M00/00/31/CgYXBlTUXImAI9VmAAAtqiJOI30714.png,,移动互联网,本科,2016-07-01 19:25:05,15-50人,web前端工程师,same,全职,"股票期权,五险一金,通讯津贴,带薪年假",1900035,15,20,154,前端开发,弹性工作、氛围轻松、跟着大牛快速成长
0,3-5年,10,成长型(不需要融资),26.62840348714109,武汉,image1/M00/40/86/CgYXBlXEGb2AA-eKAAAya4vSrfs810.png?cc=0.820106931608602,,移动互联网 · 电子商务,大专,2016-07-01 19:25:05,50-150人,高级Java开发工程师,武汉尚软科技,全职,"节日礼物,专项奖金,带薪年假,绩效奖金",1885420,15,20,93,后端开发,五险一金、员工旅游、假日福利、绩效奖金
11,1-3年,20,成熟型(D轮及以上),15.953912307708247,杭州,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,西湖区,移动互联网,本科,2016-07-01 19:57:59,500-2000人,Web前端开发工程师,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1957270,25,30,315,前端开发,"发展前景好,待遇好"
2,5-10年,25,成熟型(D轮及以上),69.47569593908109,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:59,500-2000人,安全管理专家,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1865115,30,35,403,高端技术职位,发展空间大
1,不限,1,初创型(天使轮),22.18605185159777,杭州,i/image/M00/05/E4/CgqKkVbL172AcIYYAAAzbNOBB0I454.jpg,余杭区,移动互联网 · O2O,学历不限,2016-07-01 19:47:35,15-50人,运营专员兼职,Right找到对的人,兼职,"技能培训,股票期权,专项奖金,带薪年假",2002822,1,2,319,运营,薪资高，结算快
3,不限,3,初创型(未融资),54.68344220283169,南宁,image1/M00/2B/B8/Cgo8PFVxLrqAJF_7AAASrWKYi_s672.png?cc=0.4165136937517673,,电子商务,大专,2016-07-01 19:26:14,50-150人,Web前端,优苗易购网,全职,"年底双薪,专项奖金,带薪年假,绩效奖金",750220,4,6,174,前端开发,双休5险13薪，还可参与APP、微信的开发
11,不限,4,初创型(未融资),74.16156841086138,南宁,image1/M00/2B/B8/Cgo8PFVxLrqAJF_7AAASrWKYi_s672.png?cc=0.4165136937517673,,电子商务,大专,2016-07-01 19:26:12,50-150人,Android开发,优苗易购网,全职,"年底双薪,专项奖金,带薪年假,绩效奖金",750235,6,8,245,移动开发,五险双休13薪水+项目奖金
62,1-3年,11,初创型(天使轮),114.7031001165707,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,,移动互联网 · 金融,大专,2016-07-01 19:25:34,15-50人,Web前端,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2022199,15,20,2611,前端开发,强大投资 互联网金融 BAT大牛团队 快速发展
1,3-5年,15,初创型(天使轮),10.396840109642303,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,,移动互联网 · 金融,大专,2016-07-01 19:25:31,15-50人,高级Web前端,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2022202,20,25,405,前端开发,强大投资 互联网金融 BAT大牛团队 高速发展
0,1-3年,6,上市公司,4.740820482679496,北京,image1/M00/3A/71/Cgo8PFWtq-KAGZ_zAAAQ87-ucXw456.JPG?cc=0.5057264773640782,海淀区,信息安全 · 其他,本科,2016-07-01 19:24:39,50-150人,C++应用开发,金美通信,全职,"技能培训,带薪年假,绩效奖金,管理规范",2041558,7,9,89,后端开发,五险一金、年度体检、提供午餐、补充医疗
0,不限,3,成长型(A轮),24.197585176557652,成都,image2/M00/06/F8/CgpzWlX72QCAOZozAAAIX_ZB7qU309.png?cc=0.9294752755668014,武侯区,移动互联网 · 金融,大专,2016-07-01 19:24:22,50-150人,客服专员,享宇金服,全职,"带薪年假,绩效奖金,扁平管理,定期体检",2041557,3,4,118,客服,"六险一金,节日福利,每周双休,工作氛围好"
0,3-5年,8,成长型(B轮),2.429730006953052,上海,image1/M00/00/31/CgYXBlTUXImAI9VmAAAtqiJOI30714.png,静安区,移动互联网,本科,2016-07-01 19:24:05,15-50人,品牌项目管理,same,全职,"股票期权,五险一金,通讯津贴,带薪年假",1557976,9,10,24,公关,带薪年假，弹性工作，节日礼物及定期体检
0,不限,6,成长型(不需要融资),12.95137989122403,贵阳,i/image/M00/3E/AF/CgqKkVd0-q-AU1EGAAAXI3jDkG0107.jpg,云岩区,移动互联网 · 招聘,学历不限,2016-07-01 19:23:58,150-500人,网上兼职网络兼职/打字员/录入员/学生兼职/临时工小时工淘宝客服,品控科技,兼职,,2041556,7,9,96,编辑,面向全国招聘，地点时间不限，自己掌控
0,1-3年,6,上市公司,29.69984596502155,北京,image1/M00/3A/71/Cgo8PFWtq-KAGZ_zAAAQ87-ucXw456.JPG?cc=0.5057264773640782,海淀区,信息安全 · 其他,本科,2016-07-01 19:23:45,50-150人,C++,金美通信,全职,"技能培训,带薪年假,绩效奖金,管理规范",2041555,7,9,585,后端开发,五险一金、年度体检、补充医疗、提供午餐
2,5-10年,25,初创型(天使轮),46.146597060010826,深圳,i/image/M00/01/A6/CgqKkVZyWH-AZUL9AADSTVjnGMM338.jpg,福田区,移动互联网 · 电子商务,本科,2016-07-01 19:23:42,15-50人,技术总监,爱虎保,全职,"股票期权,带薪年假",1928215,30,35,271,高端技术职位,互联网金融大平台，已吸引千万投资
2,不限,4,初创型(天使轮),36.08900539308539,深圳,i/image/M00/01/A6/CgqKkVZyWH-AZUL9AADSTVjnGMM338.jpg,福田区,移动互联网 · 电子商务,大专,2016-07-01 19:23:41,15-50人,文案策划,爱虎保,全职,"股票期权,带薪年假",1928333,6,8,139,编辑,互联网金融大平台，已吸引千万投资
5,3-5年,10,成长型(A轮),136.38884736472474,青岛,i/image/M00/04/31/Cgp3O1bG4DOAc1ukAAAQ-fKIFo8177.jpg,崂山区,移动互联网 · O2O,学历不限,2016-07-01 19:23:41,少于15人,高级iOS工程师,Misssee,全职,,1489036,15,20,186,移动开发,1亿估值完成A轮，有期权，期待靠谱的你！
29,3-5年,20,成熟型(D轮及以上),101.53042673920194,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:58,500-2000人,用户运营经理,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1330065,25,30,340,运营,薪酬待遇好，发展空间大
1,3-5年,20,成熟型(D轮及以上),44.70050317809997,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,西城区,移动互联网,本科,2016-07-01 19:57:56,500-2000人,租车风控专家,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1645434,25,30,120,产品经理,福利待遇好
14,5-10年,25,初创型(天使轮),20.624750764031923,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,西城区,移动互联网 · 金融,本科,2016-07-01 19:25:26,15-50人,技术总监,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2022837,37,50,980,高端技术职位,Node.js/React，技术先进、团队技能一致。
3,1-3年,14,初创型(天使轮),5.881816487434272,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,,移动互联网 · 金融,大专,2016-07-01 19:25:22,15-50人,Node.js开发,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2022212,18,22,184,后端开发,五险一金 互联网金融 BAT大牛团队 高速发展
4,1-3年,4,初创型(不需要融资),82.37811504894532,成都,i/image/M00/03/47/Cgp3O1ayw-KAS1K4AABL-Zkg-EM810.jpg,高新区,移动互联网 · 教育,本科,2016-07-01 19:23:30,15-50人,PHP开发工程师,成都梦拓科技有限公司,全职,,2041554,5,7,319,后端开发,啥也不说就是钱多
1,应届毕业生,4,上市公司,12.595709321628856,北京,image1/M00/3A/71/Cgo8PFWtq-KAGZ_zAAAQ87-ucXw456.JPG?cc=0.5057264773640782,海淀区,信息安全 · 其他,本科,2016-07-01 19:23:12,50-150人,C++应用开发,金美通信,全职,"技能培训,带薪年假,绩效奖金,管理规范",2041553,5,6,249,后端开发,有师傅带、五险一金、年度体检、补充医疗
0,5-10年,20,成长型(A轮),4.2878396860139025,广州,image1/M00/0E/60/Cgo8PFT6nR2AEMKgAACESBueViE807.png,,移动互联网  · O2O,本科,2016-07-01 19:22:57,150-500人,产品研发总监,兼职猫,全职,"绩效奖金,年终奖,五险一金,年度体检",2041552,30,40,162,高端产品职位,期权 办公环境好 五险一金 带薪年假
7,应届毕业生,4,上市公司,56.79688852778769,北京,image1/M00/3A/71/Cgo8PFWtq-KAGZ_zAAAQ87-ucXw456.JPG?cc=0.5057264773640782,海淀区,信息安全 · 其他,本科,2016-07-01 19:22:35,50-150人,C++,金美通信,全职,"技能培训,带薪年假,绩效奖金,管理规范",2041551,5,6,681,后端开发,有师傅带、五险一金、年度体检、补充医疗
8,1-3年,6,成长型(B轮),17.31068900535445,北京,image1/M00/09/66/CgYXBlTdekmAL6Z5AAA9xVSdqJw832.png,朝阳区,移动互联网 · 社交网络,本科,2016-07-01 19:22:34,15-50人,市场策划,ZANK（赞客）,全职,"定期体检,五险一金,下午茶点,弹性工作",2041550,9,12,156,市场/营销,下午茶点、团队旅游、弹性工作；&nbsp;
1,不限,6,成长型(不需要融资),11.190998158436297,南宁,i/image/M00/3E/AF/CgqKkVd0-q-AU1EGAAAXI3jDkG0107.jpg,兴宁区,移动互联网 · 招聘,学历不限,2016-07-01 19:22:22,150-500人,网上兼职/打字员录入员文字编辑小说编辑/文员/网店客服/手机客服,品控科技,兼职,,2041549,7,9,74,编辑,面向全国招聘，地点时间不限，自己掌控
18,1-3年,5,初创型(不需要融资),90.15562494759332,成都,i/image/M00/03/47/Cgp3O1ayw-KAS1K4AABL-Zkg-EM810.jpg,高新区,移动互联网 · 教育,本科,2016-07-01 19:22:21,15-50人,iOS开发工程师,成都梦拓科技有限公司,全职,,2041548,6,7,212,移动开发,啥也不说钱多
0,5-10年,15,上市公司,3.511818797157335,武汉,image1/M00/00/35/Cgo8PFTUXJaATAdmAAA7wDQdTLM970.png,洪山区,电子商务,大专,2016-07-01 19:21:57,500-2000人,PHP项目经理,传神,全职,"扁平管理,亚洲5强,美女多,六险一金",2041546,17,20,89,项目管理,六险一金 通讯补贴 弹性工作 定期体检
5,1-3年,4,成长型(不需要融资),73.20817324790741,深圳,i/image/M00/3F/20/CgqKkVd2OGyAfUGwAAA6-2oSHxc545.PNG,盐田区,移动互联网 · 数据服务,大专,2016-07-01 19:21:57,50-150人,软件测试工程师,金科信,全职,,2041547,6,8,103,移动开发,五险一金、日常补助、节假日福利
2,3-5年,15,上市公司,16.426039454352427,北京,i/image/M00/08/D2/Cgp3O1bRFcSAHMtPAAAelCJqdO8411.png,大兴区,电子商务,本科,2016-07-01 19:21:39,2000人以上,Java中高级开发工程师,京东,全职,"年底双薪,节日礼物,技能培训,岗位晋升",2041545,22,30,263,后端开发,五险一金、工作居住证、通勤班车、无息贷款
0,不限,6,成长型(不需要融资),9.053391768622623,福州,i/image/M00/3E/AF/CgqKkVd0-q-AU1EGAAAXI3jDkG0107.jpg,长乐市,移动互联网 · 招聘,学历不限,2016-07-01 19:21:38,150-500人,网上兼职/打字员录入员文字编辑小说编辑/文员/网店客服/手机客服,品控科技,兼职,,2041544,7,9,62,编辑,面向全国招聘，地点时间不限，自己掌控！
8,3-5年,20,成熟型(D轮及以上),128.22585816008942,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:54,500-2000人,数据分析师,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1632882,25,30,411,用户研究,福利待遇好
7,3-5年,20,成熟型(D轮及以上),94.22657758733843,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:53,500-2000人,反作弊产品经理,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1632849,25,30,326,产品经理,福利待遇好
1,3-5年,20,初创型(天使轮),3.271088542620104,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,西城区,移动互联网 · 金融,大专,2016-07-01 19:25:14,15-50人,高级Node.js开发,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2022218,27,35,133,后端开发,五险一金 互联网金融 BAT大牛团队 高速发展
135,1-3年,11,初创型(天使轮),304.99445284711396,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,西城区,移动互联网 · 金融,大专,2016-07-01 19:25:06,15-50人,iOS 工程师,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2027803,16,22,1198,移动开发,强大投资 互联网金融 BAT大牛团队 快速发展
6,1-3年,4,成熟型(C轮),24.57554139125492,北京,image1/M00/1C/09/CgYXBlUkn0uAECg5AACu620N3mY733.jpg,海淀区,移动互联网 · 电子商务,大专,2016-07-01 19:21:04,150-500人,产品运营专员,楚楚街,全职,"节日礼物,年底双薪,绩效奖金,年度旅游",2041543,5,6,183,运营,地铁周边 包三餐 健身房
3,5-10年,20,上市公司,12.316159579737588,深圳,image1/M00/3B/78/CgYXBlWwkFKAX2gWAABwznUXZRk991.jpg,福田区,金融,本科,2016-07-01 19:20:53,2000人以上,IOS开发工程师,中国平安,全职,"节日礼物,专项奖金,带薪年假,绩效奖金",2041542,30,40,261,移动开发,福利 发展
0,不限,6,成长型(不需要融资),12.699896786540068,重庆,i/image/M00/3E/AF/CgqKkVd0-q-AU1EGAAAXI3jDkG0107.jpg,渝中区,移动互联网 · 招聘,学历不限,2016-07-01 19:20:46,150-500人,打字员录入员文字编辑小说编辑/文员/网店客服/手机客服/网上兼职,品控科技,兼职,,2041541,7,9,85,编辑,面向全国招聘，地点时间不限，自己掌控！
3,1-3年,5,初创型(未融资),34.038565972047664,北京,image2/M00/0B/59/CgqLKVYYbdKAKtpOAABunbPO9Jg530.jpg?cc=0.4768032403662801,朝阳区,移动互联网 · 文化娱乐,大专,2016-07-01 19:20:38,50-150人,文案策划,大鱼互动,全职,"带薪年假,岗位晋升,美女多,领导好",1920529,6,8,113,编辑,影迷？迷影？就来《看电影》！
24,1-3年,5,初创型(未融资),158.1146290314472,北京,image2/M00/0B/59/CgqLKVYYbdKAKtpOAABunbPO9Jg530.jpg?cc=0.4768032403662801,朝阳区,移动互联网 · 文化娱乐,大专,2016-07-01 19:20:37,50-150人,活动执行,大鱼互动,全职,"带薪年假,岗位晋升,美女多,领导好",1921031,6,8,193,市场/营销,影迷？迷影？就来《看电影》！
2,1-3年,8,初创型(天使轮),3.7824551931326904,深圳,i/image/M00/38/C3/Cgp3O1djwwKAOKzKAABtjJN1ypw885.jpg,南山区,移动互联网,大专,2016-07-01 19:20:17,15-50人,广告数据效果,初音,全职,"年底双薪,带薪年假,扁平管理,年度旅游",2041540,11,15,114,市场/营销,晋升灵活，福利前景好，氛围好，一切不封顶
15,1-3年,5,成熟型(不需要融资),34.990467380792204,北京,image1/M00/0E/27/Cgo8PFT5fXCAWXgmAAB9s4MsAAU976.jpg,,移动互联网 · O2O,本科,2016-07-01 19:20:16,2000人以上,活动运营,自如网,全职,"丰厚年薪,六险一金,健康体检,带薪年假",1910322,7,10,397,市场/营销,租房补贴 六险一金 带薪年假
1,1-3年,15,成熟型(不需要融资),20.8135638560723,北京,image1/M00/0E/27/Cgo8PFT5fXCAWXgmAAB9s4MsAAU976.jpg,朝阳区,移动互联网 · O2O,本科,2016-07-01 19:20:09,2000人以上,搜索研发工程师,自如网,全职,"丰厚年薪,六险一金,健康体检,带薪年假",1711782,20,26,225,后端开发,上升快 牛人多 工作有趣 领导好 租房7.5折
0,1-3年,8,初创型(未融资),33.94611547759407,广州,image1/M00/00/14/CgYXBlTUWD2AC1xoAADmFc1ecmQ031.png,,移动互联网 · 游戏,学历不限,2016-07-01 19:19:51,50-150人,服务端开发工程师,大娱游戏,全职,"节日礼物,技能培训,绩效奖金,年度旅游",1914128,10,13,103,后端开发,五险一金、双休、包两餐、
1,1-3年,8,初创型(未融资),44.237345189755956,青岛,image1/M00/43/B0/Cgo8PFXSoaCAeVD5AAAQ6GQwFUM168.jpg?cc=0.3692774891387671,市南区,移动互联网 · 电子商务,本科,2016-07-01 19:19:49,50-150人,高级PHP后端开发工程师,国泰思科THINK CHINA,全职,"节日礼物,技能培训,专项奖金,海外培训机会",1518996,10,13,106,后端开发,周末双休 人性化管理 出国机会 不加班制
0,1-3年,3,初创型(未融资),31.59810370696854,青岛,image1/M00/43/B0/Cgo8PFXSoaCAeVD5AAAQ6GQwFUM168.jpg?cc=0.3692774891387671,市南区,移动互联网 · 电子商务,本科,2016-07-01 19:19:48,50-150人,媒介执行,国泰思科THINK CHINA,全职,"节日礼物,技能培训,专项奖金,海外培训机会",1967413,4,5,66,公关,五险一金；人性化管理；出国旅游；岗位晋升
27,1-3年,20,成熟型(D轮及以上),203.29311032214002,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:53,500-2000人,前端开发工程师,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",893763,30,40,1450,前端开发,秒杀多数互联网公司的待遇
5,1-3年,20,成熟型(D轮及以上),72.17507062676147,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:52,500-2000人,PHP高级开发工程师,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",746277,30,40,350,后端开发,秒杀一切互联网公司的医疗补充福利。
6,3-5年,16,初创型(天使轮),18.39795339933749,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,,移动互联网 · 金融,大专,2016-07-01 19:24:57,15-50人,高级iOS工程师,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",2027805,23,30,723,移动开发,强大投资 互联网金融 BAT大牛团队 快速发展
16,应届毕业生,5,初创型(天使轮),66.61963426237564,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,西城区,移动互联网 · 金融,大专,2016-07-01 19:24:52,15-50人,销售,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",1022139,7,10,1514,销售,五险一金 绩效奖金 高提成 晋升空间大
1,3-5年,8,初创型(未融资),29.402488886249056,北京,image2/M00/0B/59/CgqLKVYYbdKAKtpOAABunbPO9Jg530.jpg?cc=0.4768032403662801,,移动互联网 · 文化娱乐,本科,2016-07-01 19:20:35,50-150人,销售总监,大鱼互动,全职,"带薪年假,岗位晋升,美女多,领导好",1921032,11,15,119,高端市场职位,影迷？迷影？就来《看电影》！
1,5-10年,15,成熟型(不需要融资),19.068714191491388,北京,image1/M00/0E/27/Cgo8PFT5fXCAWXgmAAB9s4MsAAU976.jpg,,移动互联网 · O2O,本科,2016-07-01 19:20:02,2000人以上,Java架构师（租住）,自如网,全职,"丰厚年薪,六险一金,健康体检,带薪年假",1964795,22,30,315,后端开发,上升快 牛人多 工作有趣 领导好 租房7.5折
0,1-3年,15,成熟型(不需要融资),27.855278573845265,北京,image1/M00/0E/27/Cgo8PFT5fXCAWXgmAAB9s4MsAAU976.jpg,朝阳区,移动互联网 · O2O,本科,2016-07-01 19:19:52,2000人以上,搜索算法,自如网,全职,"丰厚年薪,六险一金,健康体检,带薪年假",1781280,20,26,439,后端开发,租房折扣 晋升空间 六险一金
3,不限,8,初创型(未融资),33.22368235422189,广州,image1/M00/00/14/CgYXBlTUWD2AC1xoAADmFc1ecmQ031.png,,移动互联网 · 游戏,大专,2016-07-01 19:19:47,50-150人,U3D开发工程师,大娱游戏,全职,"节日礼物,技能培训,绩效奖金,年度旅游",2041539,11,15,158,前端开发,五险一金、双休
8,1-3年,4,初创型(未融资),348.6573269654589,成都,i/image/M00/1F/F3/Cgp3O1cMt1qACCi6AABFLehnkxk377.jpg,高新区,移动互联网 · 数据服务,本科,2016-07-01 19:19:41,50-150人,市场策划/活动策划,成都鼎盛中原电子技术服务,全职,,1935759,6,8,308,市场/营销,社保、公积金、年终奖、员工旅游
27,1-3年,6,初创型(未融资),723.010696402066,成都,i/image/M00/1F/F3/Cgp3O1cMt1qACCi6AABFLehnkxk377.jpg,高新区,移动互联网 · 数据服务,本科,2016-07-01 19:19:39,50-150人,iOS,成都鼎盛中原电子技术服务,全职,,1704715,9,12,670,移动开发,社保、公积金、年终奖、员工旅游
0,3-5年,15,成熟型(C轮),11.175916489420448,上海,image1/M00/00/08/Cgo8PFTUWA-AdaTRAAA79zuDOBc464.jpg,静安区,数据服务,本科,2016-07-01 19:19:34,500-2000人,高级APP开发工程师,Gridsum 国双,全职,"年度旅游,节日礼物,年底双薪,带薪年假",1579555,22,30,77,移动开发,互联网大数据 技术分享 福利健全 免费健身
1,3-5年,15,成熟型(C轮),14.91522689377541,深圳,image1/M00/00/08/Cgo8PFTUWA-AdaTRAAA79zuDOBc464.jpg,,数据服务,本科,2016-07-01 19:19:33,500-2000人,高级APP开发工程师,Gridsum 国双,全职,"年度旅游,节日礼物,年底双薪,带薪年假",1579557,20,25,90,移动开发,学习机会多 晋升空间大 牛人多 福利完善
9,不限,6,成熟型(不需要融资),116.83287988882367,北京,image1/M00/33/E2/Cgo8PFWU_MOAKIX3AABMnVTpfyA710.jpg,朝阳区,移动互联网 · O2O,本科,2016-07-01 19:19:29,2000人以上,合同管理专员,链家地产,全职,"年底双薪,带薪年假,岗位晋升,领导好",1959679,6,6,143,行政,底薪+绩效，双休，大平台，优发展
0,5-10年,20,上市公司,4.846790562376517,深圳,image1/M00/3B/78/CgYXBlWwkFKAX2gWAABwznUXZRk991.jpg,福田区,金融,本科,2016-07-01 19:19:28,2000人以上,后端开发工程师,中国平安,全职,"节日礼物,专项奖金,带薪年假,绩效奖金",2041538,30,40,129,后端开发,福利 前景
0,不限,6,成长型(不需要融资),43.49195238652564,广州,i/image/M00/3E/AF/CgqKkVd0-q-AU1EGAAAXI3jDkG0107.jpg,越秀区,移动互联网 · 招聘,学历不限,2016-07-01 19:19:27,150-500人,打字员录入员文字编辑小说编辑/文员/网店客服/手机客服/网上兼职,品控科技,兼职,,2041537,7,9,194,编辑,面向全国招聘，地点时间不限，自己掌控
0,5-10年,20,成熟型(D轮及以上),48.59076846735459,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:51,500-2000人,反作弊算法工程师,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1831705,25,30,216,后端开发,福利待遇好
2,1-3年,15,成熟型(D轮及以上),81.75864680063444,北京,i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg,海淀区,移动互联网,本科,2016-07-01 19:57:50,500-2000人,DSRC运营工程师,滴滴出行,全职,"弹性工作,节日礼物,岗位晋升,技能培训",1831698,17,20,438,运营,福利待遇好~
16,1年以下,5,初创型(天使轮),48.651683112772254,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,西城区,移动互联网 · 金融,大专,2016-07-01 19:24:44,15-50人,BD,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",1022168,7,10,1480,销售,五险一金 绩效奖金 高提成 晋升空间大
7,不限,5,初创型(天使轮),47.34631914036517,北京,i/image/M00/00/53/Cgp3O1ZBeKyANNaAAABD6thkvS0127.png,西城区,移动互联网 · 金融,学历不限,2016-07-01 19:24:39,15-50人,市场推广,小牛计划,全职,"年底双薪,股票期权,专项奖金,带薪年假",1175276,7,10,1732,市场/营销,给力薪酬 免费零食 年轻段子手 牛人结合体
10,1-3年,5,成熟型(不需要融资),76.74222721183544,北京,image1/M00/0E/27/Cgo8PFT5fXCAWXgmAAB9s4MsAAU976.jpg,朝阳区,移动互联网 · O2O,本科,2016-07-01 19:19:46,2000人以上,社群运营,自如网,全职,"丰厚年薪,六险一金,健康体检,带薪年假",1964960,7,10,673,市场/营销,租房折扣 六险一金 带薪年假
22,1-3年,5,成熟型(不需要融资),59.48067874437428,北京,image1/M00/0E/27/Cgo8PFT5fXCAWXgmAAB9s4MsAAU976.jpg,朝阳区,移动互联网 · O2O,本科,2016-07-01 19:19:39,2000人以上,活动策划,自如网,全职,"丰厚年薪,六险一金,健康体检,带薪年假",1964916,7,10,709,市场/营销,租房补贴 六险一金 带薪年假
11,3-5年,5,初创型(未融资),275.9813572024552,成都,i/image/M00/1F/F3/Cgp3O1cMt1qACCi6AABFLehnkxk377.jpg,高新区,移动互联网 · 数据服务,本科,2016-07-01 19:19:38,50-150人,运营专员,成都鼎盛中原电子技术服务,全职,,2000511,7,10,445,运营,社保、公积金、年终奖、弹性工作、员工旅游
2,5-10年,15,成熟型(C轮),20.303076304014837,广州,image1/M00/00/08/Cgo8PFTUWA-AdaTRAAA79zuDOBc464.jpg,天河区,数据服务,本科,2016-07-01 19:19:32,500-2000人,资深.net开发（有一定管理经验）,Gridsum 国双,全职,"年度旅游,节日礼物,年底双薪,带薪年假",1864417,22,30,290,后端开发,发挥空间 发展机会 福利完善 团队氛围
14,1-3年,6,初创型(未融资),341.32304872576316,成都,i/image/M00/1F/F3/Cgp3O1cMt1qACCi6AABFLehnkxk377.jpg,高新区,移动互联网 · 数据服务,本科,2016-07-01 19:19:32,50-150人,Android,成都鼎盛中原电子技术服务,全职,,1704697,9,12,472,移动开发,社保、公积金、年终奖、员工旅游
2,1-3年,15,成熟型(C轮),19.66399202294643,上海,image1/M00/00/08/Cgo8PFTUWA-AdaTRAAA79zuDOBc464.jpg,静安区,数据服务,本科,2016-07-01 19:19:30,500-2000人,高级网站分析产品经理,Gridsum 国双,全职,"年度旅游,节日礼物,年底双薪,带薪年假",1870992,22,30,154,产品经理,发展空间 氛围良好 学习机会 晋升空间
1,3-5年,12,初创型(天使轮),42.731615617149245,广州,i/image/M00/01/0F/Cgp3O1ZevqKAKO4QAAA46tC6WwE268.png,,金融,本科,2016-07-01 19:19:16,少于15人,运营总监,财尚圈,全职,"节日礼物,年底双薪,朝九晚六,带薪年假",1910168,18,24,360,运营,为你的想法提供最大的支持
3,3-5年,6,初创型(天使轮),62.13876036196465,广州,i/image/M00/01/0F/Cgp3O1ZevqKAKO4QAAA46tC6WwE268.png,,金融,本科,2016-07-01 19:19:12,少于15人,产品运营,财尚圈,全职,"节日礼物,年底双薪,朝九晚六,带薪年假",2006581,9,12,712,运营,"五险一金,双休加班少,住家午饭,定制培养"
16,1-3年,7,初创型(未融资),130.07500729826356,广州,image1/M00/00/14/CgYXBlTUWD2AC1xoAADmFc1ecmQ031.png,,移动互联网 · 游戏,本科,2016-07-01 19:18:50,50-150人,安卓开发工程师,大娱游戏,全职,"节日礼物,技能培训,绩效奖金,年度旅游",2041536,8,9,749,移动开发,五险一金 餐饮补贴 绩效奖金 环境好 双休
0,不限,8,上市公司,5.867939109292442,上海,image1/M00/00/2E/CgYXBlTUXHyAe-48AAAru4VQJDE796.jpg,徐汇区,移动互联网,大专,2016-07-01 19:18:40,500-2000人,销售经理,点点客,全职,"技能培训,节日礼物,岗位晋升,年度旅游",2041535,11,15,45,销售,最牛逼的我在这里等待最牛逼的你！
